"","ID","size_class","Species","Season","Year","Slough","Site","Habitat","Length","Wet_Weight","Sex","Amphipoda","Araneae","Argulus","Belo/Naucor","Centrarchid","Chironomid","Cladocera","Coleoptera","Collembola","Copepoda","Cyprinodontid","Detritus","Diptera","Empty","Ephemeroptera","Green Algae","Hemiptera","Hydrachnidia","Hymenoptera","Misc","Misc Fish","Misc Invert","Mollusca","Odonata","Oligochaeta","Ostracoda","Palaemonetes","Periphyton","Procambarus","Trichoptera","Vasc Plant"
"544","GH638","G.hol2","GAMHOL","Dry",2019,"SRS","AH11","Pond",17.23,0.094,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"545","GH639","G.hol1","GAMHOL","Dry",2019,"SRS","AH11","Pond",16.11,0.081,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546","GH640","G.hol2","GAMHOL","Dry",2019,"SRS","AH11","Pond",17.36,0.105,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547","GH641","G.hol1","GAMHOL","Dry",2019,"SRS","AH11","Pond",16.32,0.087,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"548","GH642","G.hol1","GAMHOL","Dry",2019,"SRS","AH11","Pond",15.5,0.066,3,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"549","GH643","G.hol2","GAMHOL","Dry",2019,"SRS","AH11","Pond",19.9,0.156,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550","GH644","G.hol2","GAMHOL","Dry",2019,"SRS","AH11","Pond",20.2,0.151,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"551","GH645","G.hol2","GAMHOL","Dry",2019,"SRS","AH11","Pond",27.85,0.451,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"552","GH646","G.hol2","GAMHOL","Dry",2019,"SRS","AH11","Pond",17.73,0.114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"553","GH647","G.hol1","GAMHOL","Dry",2019,"SRS","AH11","Pond",15.45,0.085,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","GH648","G.hol1","GAMHOL","Dry",2019,"SRS","AH11","Pond",12.22,0.052,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555","GH649","G.hol2","GAMHOL","Dry",2019,"SRS","AH11","Pond",31.51,0.676,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"556","GH650","G.hol2","GAMHOL","Dry",2019,"SRS","AH11","Pond",24.72,0.334,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"557","GH651","G.hol1","GAMHOL","Dry",2019,"SRS","AH11","Marsh",16.91,0.101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"558","GH652","G.hol1","GAMHOL","Dry",2019,"SRS","AH11","Marsh",8.95,0.013,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"559","GH653","G.hol1","GAMHOL","Dry",2019,"SRS","AH11","Marsh",7.26,0.002,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560","GH654","G.hol2","GAMHOL","Dry",2019,"SRS","AH11","Marsh",27.27,0.328,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"561","GH655","G.hol2","GAMHOL","Dry",2019,"SRS","AH11","Marsh",19.95,0.181,2,0,0,0,0,0,14,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"562","GH656","G.hol1","GAMHOL","Dry",2019,"SRS","AH11","Marsh",16.27,0.106,3,0,0,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563","GH657","G.hol2","GAMHOL","Dry",2019,"SRS","AH11","Marsh",20.46,0.17,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"564","GH658","G.hol2","GAMHOL","Dry",2019,"SRS","AH11","Marsh",17.5,0.101,2,0,0,0,0,0,19,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565","GH659","G.hol1","GAMHOL","Dry",2019,"SRS","AH11","Marsh",15.24,0.071,3,0,0,0,0,0,3,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566","GH676","G.hol2","GAMHOL","Dry",2019,"SRS","AHWG16","Marsh",17.62,0.116,2,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"567","GH692","G.hol1","GAMHOL","Dry",2019,"SRS","AHWG16","Pond",16.91,0.102,3,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568","GH694","G.hol1","GAMHOL","Dry",2019,"SRS","AHWG16","Pond",14.51,0.064,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"569","GH695","G.hol2","GAMHOL","Dry",2019,"SRS","AHWG16","Pond",24.52,0.403,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"570","GH696","G.hol2","GAMHOL","Dry",2019,"SRS","AHWG16","Pond",26.2,0.408,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571","GH697","G.hol1","GAMHOL","Dry",2019,"SRS","AHWG16","NP",14.48,0.051,3,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572","GH698","G.hol1","GAMHOL","Dry",2019,"SRS","AHWG16","NP",15.11,0.047,3,0,0,0,0,0,0,21,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573","GH699","G.hol1","GAMHOL","Dry",2019,"SRS","AHWG16","NP",13.51,0.042,3,1,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"574","GH700","G.hol1","GAMHOL","Dry",2019,"SRS","AHWG16","NP",15.2,0.056,3,0,0,0,0,0,7,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"575","GH701","G.hol1","GAMHOL","Dry",2019,"SRS","AHWG16","NP",13.24,0.043,3,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576","GH702","G.hol1","GAMHOL","Dry",2019,"SRS","AHWG16","NP",16.33,0.067,3,0,0,0,0,0,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"577","GH703","G.hol1","GAMHOL","Dry",2019,"SRS","AHWG16","NP",14.69,0.06,3,0,2,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"578","GH704","G.hol2","GAMHOL","Dry",2019,"SRS","AHWG16","NP",17.94,0.087,2,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579","GH705","G.hol2","GAMHOL","Dry",2019,"SRS","AHWG16","NP",17.85,0.092,1,1,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"580","GH706","G.hol1","GAMHOL","Dry",2019,"SRS","AHWG16","NP",16.85,0.091,2,0,0,0,0,0,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"581","GH707","G.hol2","GAMHOL","Dry",2019,"SRS","AHWG16","NP",17.75,0.089,1,0,0,0,0,0,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582","GH708","G.hol1","GAMHOL","Dry",2019,"SRS","AHWG16","NP",16.56,0.087,3,0,1,0,0,0,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583","GH709","G.hol2","GAMHOL","Dry",2019,"SRS","AHWG16","NP",19.61,0.151,1,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"584","GH710","G.hol2","GAMHOL","Dry",2019,"SRS","AHWG16","NP",21.89,0.186,2,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"585","GH711","G.hol2","GAMHOL","Dry",2019,"SRS","AHWG16","NP",21.14,0.178,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586","GH712","G.hol2","GAMHOL","Dry",2019,"SRS","AHWG16","NP",23.06,0.205,2,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587","GH713","G.hol2","GAMHOL","Dry",2019,"SRS","AHWG16","NP",25.11,0.308,2,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588","GH714","G.hol2","GAMHOL","Dry",2019,"SRS","AHWG16","NP",23.62,0.248,2,2,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"589","GH715","G.hol2","GAMHOL","Dry",2019,"SRS","AHWG16","NP",24.91,0.286,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
"590","GH716","G.hol2","GAMHOL","Dry",2019,"SRS","AHWG16","NP",30.62,0.599,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591","GH72","G.hol1","GAMHOL","Dry",2019,"TSL","AH05","Pond",15.77,0.075,3,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"592","GH73","G.hol2","GAMHOL","Dry",2019,"TSL","AH05","Pond",17.32,0.112,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"593","GH736","G.hol2","GAMHOL","Dry",2019,"SRS","LJB","Pond",19.03,0.133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594","GH737","G.hol2","GAMHOL","Dry",2019,"SRS","LJB","Pond",24.31,0.247,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"595","GH74","G.hol2","GAMHOL","Dry",2019,"TSL","AH05","Pond",17.85,0.117,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596","GH75","G.hol2","GAMHOL","Dry",2019,"TSL","AH05","Pond",19.27,0.156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"597","GH92","G.hol2","GAMHOL","Dry",2019,"TSL","AH03","Pond",21.03,0.191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"598","GH93","G.hol2","GAMHOL","Dry",2019,"TSL","AH03","Pond",17.37,0.116,2,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"599","GH94","G.hol1","GAMHOL","Dry",2019,"TSL","AH03","Pond",16.41,0.081,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600","GH95","G.hol1","GAMHOL","Dry",2019,"TSL","AH03","Pond",15.3,0.076,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601","GH96","G.hol2","GAMHOL","Dry",2019,"TSL","AH03","Pond",20.28,0.144,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"602","GH97","G.hol2","GAMHOL","Dry",2019,"TSL","AH03","Pond",22.34,0.281,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"603","GH98","G.hol2","GAMHOL","Dry",2019,"TSL","AH03","Pond",23.57,0.313,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"604","GH99","G.hol1","GAMHOL","Dry",2019,"TSL","AH03","Pond",13.5,0.048,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"605","HF102","H.for1","HETFOR","Wet",2018,"TSL","AH05","NP",11.97,0.041,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"606","HF103","H.for1","HETFOR","Wet",2018,"TSL","AH05","NP",9.69,0.032,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"607","HF104","H.for1","HETFOR","Wet",2018,"TSL","AH05","NP",9.33,0.023,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
"608","HF105","H.for1","HETFOR","Wet",2018,"TSL","AH05","NP",9.95,0.031,3,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609","HF106","H.for1","HETFOR","Wet",2018,"TSL","AH05","NP",8.09,0.01,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610","HF107","H.for1","HETFOR","Wet",2018,"TSL","AH05","NP",6.81,0.004,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"611","HF113","H.for1","HETFOR","Wet",2018,"TSL","AH09","Marsh",11.29,0.025,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"612","HF114","H.for1","HETFOR","Wet",2018,"TSL","AH09","Marsh",9.67,0.016,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"613","HF115","H.for1","HETFOR","Wet",2018,"TSL","AH09","Marsh",9.37,0.015,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"614","HF122","H.for2","HETFOR","Wet",2018,"TSL","AHMDB","Marsh",13.15,0.044,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615","HF123","H.for1","HETFOR","Wet",2018,"TSL","AHMDB","Marsh",10.16,0.021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
"616","HF124","H.for1","HETFOR","Wet",2018,"TSL","AHMDB","Marsh",8.01,0.006,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617","HF126","H.for2","HETFOR","Wet",2018,"TSL","AHMDB","Marsh",16.15,0.112,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","HF127","H.for2","HETFOR","Wet",2018,"TSL","AHMDB","Marsh",14.71,0.093,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"619","HF128","H.for1","HETFOR","Wet",2018,"TSL","AHMDB","Marsh",10.29,0.025,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620","HF129","H.for1","HETFOR","Wet",2018,"TSL","AHMDB","Marsh",9.51,0.021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621","HF130","H.for1","HETFOR","Wet",2018,"TSL","AHMDB","Marsh",8.04,0.011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622","HF137","H.for1","HETFOR","Wet",2018,"TSL","AHMDB","NP",8.73,0.013,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623","HF138","H.for1","HETFOR","Wet",2018,"TSL","AHMDB","NP",9.54,0.018,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624","HF139","H.for1","HETFOR","Wet",2018,"TSL","AHMDB","NP",10.34,0.019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
"625","HF140","H.for2","HETFOR","Wet",2018,"TSL","AHMDB","NP",13.34,0.044,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"626","HF141","H.for2","HETFOR","Wet",2018,"TSL","AHMDB","NP",12.74,0.038,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"627","HF142","H.for1","HETFOR","Wet",2018,"TSL","AHMDB","NP",9.42,0.015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"628","HF143","H.for2","HETFOR","Wet",2018,"TSL","AHMDB","NP",16.56,0.092,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"629","HF144","H.for1","HETFOR","Wet",2018,"TSL","AHMDB","NP",7.27,0.28,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630","HF149","H.for1","HETFOR","Wet",2018,"TSL","AH02","Marsh",8.42,0.004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"631","HF150","H.for1","HETFOR","Wet",2018,"TSL","AH02","Marsh",9.91,0.21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"632","HF16","H.for2","HETFOR","Dry",2019,"TSL","AH05","Marsh",13.79,0.052,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"633","HF17","H.for2","HETFOR","Dry",2019,"TSL","AH05","Marsh",12.52,0.041,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634","HF172","H.for1","HETFOR","Wet",2018,"SRS","CPB","Pond",10.75,0.033,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"635","HF173","H.for1","HETFOR","Wet",2018,"SRS","CPB","Pond",10.06,0.025,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636","HF174","H.for1","HETFOR","Wet",2018,"SRS","CPB","Pond",11.27,0.026,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"637","HF176","H.for2","HETFOR","Wet",2018,"SRS","AHWG16","Pond",12.32,0.051,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"638","HF18","H.for2","HETFOR","Dry",2019,"TSL","AH05","Marsh",17.85,0.114,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639","HF182","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","Pond",11.37,0.032,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"640","HF183","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","Pond",10.71,0.03,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"641","HF184","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","Pond",10.13,0.028,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"642","HF185","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","Pond",9.41,0.027,3,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"643","HF186","H.for2","HETFOR","Wet",2018,"SRS","AHWG16","Pond",12.92,0.035,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"644","HF187","H.for2","HETFOR","Wet",2018,"SRS","AHWG16","Pond",12.42,0.047,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"645","HF188","H.for2","HETFOR","Wet",2018,"SRS","AHWG16","Marsh",12.11,0.017,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"646","HF189","H.for2","HETFOR","Wet",2018,"SRS","AHWG16","Marsh",13.09,0.021,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"647","HF196","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","Marsh",11.27,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"648","HF197","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","Marsh",11.2,0.027,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649","HF198","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","Marsh",8.41,0.017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"650","HF199","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","Marsh",11.91,0.045,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"651","HF200","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","Marsh",9.02,0.019,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652","HF201","H.for2","HETFOR","Wet",2018,"SRS","AHWG16","Marsh",14.75,0.082,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"653","HF202","H.for2","HETFOR","Wet",2018,"SRS","AHWG16","Marsh",12.35,0.05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"654","HF208","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","NP",10.66,0.029,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"655","HF209","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","NP",9.88,0.022,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"656","HF210","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","NP",9.01,0.021,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"657","HF211","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","NP",9.63,0.016,3,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"658","HF212","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","NP",7.13,0.014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"659","HF213","H.for2","HETFOR","Wet",2018,"SRS","AHWG16","NP",14.26,0.061,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"660","HF214","H.for2","HETFOR","Wet",2018,"SRS","AHWG16","NP",17.19,0.09,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"661","HF215","H.for2","HETFOR","Wet",2018,"SRS","AHWG16","NP",14.86,0.063,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"662","HF216","H.for2","HETFOR","Wet",2018,"SRS","AHWG16","NP",13.92,0.054,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"663","HF217","H.for2","HETFOR","Wet",2018,"SRS","AHWG16","NP",13.71,0.054,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664","HF218","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","NP",10.49,0.021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665","HF219","H.for1","HETFOR","Wet",2018,"SRS","AHWG16","NP",9.86,0.019,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
