"ID","Species","Sample_Type","Season","Month","Day","Year","Slough","Site","Habitat","Method","Throw","Length","Wet_Weight","Sex","Stomach_Kept","Comments","Freezer","Tube_Weight","Total_Mass","Sorted","neg_80_freezer","Freeze_Dried","Dried","Crushed","Isotope","Decarb","Entered_by","Checked_by","Count","size_class"
"EG37","ENNGLO","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,30.59,0.854,NA,"N","SECOND DF CUP? NO NOTES, BUT SAME DATE AS FIRST CUP",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"E.glo1"
"EM67","EPHEME","invert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","1",NA,NA,NA,NA,"TOO SMALL TO WEIGH",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",1,NA
"Mi330","EPHEME","zooplankton","Wet","12","15",2018,"SRS","AHWG16","Marsh","FT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y",NA,"N",NA,NA,NA,17,NA
"ES21","ERYSIM","invert","Wet","12","13",2018,"SRS","AHWG16","Marsh","FR",NA,NA,0.046,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",1,NA
"F12","FLOC","om","Wet","12","13",2018,"SRS","AHWG16","Marsh","FR",NA,NA,NA,NA,NA,"","",6.821,"10.904","Y","Y","Y","Y","Y","N","N","SS","VG",NA,NA
"FC02","FUNCHR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","MT",NA,46.72,2.029,NA,"N","MELANI",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr2"
"FC03","FUNCHR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","MT",NA,40.16,1.294,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr2"
"FC100","FUNCHR","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,52.52,3.325,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr2"
"FC101","FUNCHR","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,41.19,1.365,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr2"
"FC102","FUNCHR","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,45.43,1.835,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr2"
"FC103","FUNCHR","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,38.97,1.416,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr1"
"FC104","FUNCHR","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,41.19,1.514,NA,"N","MELANI",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr2"
"FC105","FUNCHR","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,37.98,1.259,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr1"
"FC106","FUNCHR","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,35.14,1.039,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr1"
"FC107","FUNCHR","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,37.09,1.147,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr1"
"FC108","FUNCHR","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,32.94,0.702,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr1"
"FC91","FUNCHR","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",38.84,1.338,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr1"
"FC92","FUNCHR","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",20.96,0.187,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr1"
"FC93","FUNCHR","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",14.55,0.047,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr1"
"FC94","FUNCHR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","2",18.43,0.12,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr1"
"FC95","FUNCHR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","3",23.63,0.276,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr1"
"FC96","FUNCHR","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,36.73,0.981,NA,"N","16 LUCGOO, 3 HETFOR IN FREEZER",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr1"
"FC97","FUNCHR","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,37.46,1.071,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr1"
"FC98","FUNCHR","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,26.93,0.342,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr1"
"FC99","FUNCHR","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,60.08,4.7,NA,"N","1 FUNCHR, 6 LUCGOO, 10 GAMHOL, 1 PALPAL IN FREEZER",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"F.chr2"
"GH10","GAMHOL","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","MT",NA,19.48,0.132,2,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol2"
"GH11","GAMHOL","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","MT",NA,16.92,0.083,3,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol1"
"GH493","GAMHOL","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","FR",NA,17.98,0.102,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol2"
"GH494","GAMHOL","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","FR",NA,19.37,0.145,1,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol2"
"GH495","GAMHOL","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","FR",NA,17.68,0.121,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol2"
"GH496","GAMHOL","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","FR",NA,13.38,0.04,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol1"
"GH497","GAMHOL","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","FR",NA,16.59,0.097,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol1"
"GH498","GAMHOL","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","FR",NA,17.38,0.106,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol2"
"GH499","GAMHOL","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",14.62,0.06,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol1"
"GH500","GAMHOL","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",12.1,0.023,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol1"
"GH501","GAMHOL","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",9.98,0.019,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol1"
"GH502","GAMHOL","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","2",21.05,0.19,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol2"
"GH503","GAMHOL","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","2",11.29,0.026,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol1"
"GH504","GAMHOL","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","3",16.47,0.109,3,"Y","3 HETFOR, 15 LUCGOO IN FREEZER",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol1"
"GH505","GAMHOL","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","3",10.63,0.029,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol1"
"GH506","GAMHOL","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","3",14.94,0.073,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol1"
"GH507","GAMHOL","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","3",11.64,0.036,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol1"
"GH508","GAMHOL","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,20.52,0.155,1,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol2"
"GH509","GAMHOL","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,22.24,0.222,2,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol2"
"GH510","GAMHOL","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,17.99,0.128,2,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"G.hol2"
"GR50","GERRID","invert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","1",NA,0.01,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",2,NA
"GR51","GERRID","invert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"GR52","GERRID","invert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","2",NA,0.018,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",3,NA
"GR53","GERRID","invert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"GR54","GERRID","invert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"GR55","GERRID","invert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","3",NA,0.029,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",2,NA
"GR56","GERRID","invert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","3",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"HF177","HETFOR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","FR",NA,11.65,0.035,1,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF178","HETFOR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","FR",NA,11.26,0.039,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF179","HETFOR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","FR",NA,11.93,0.036,1,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF180","HETFOR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","FR",NA,9.19,0.016,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF181","HETFOR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","FR",NA,9.13,0.014,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF188","HETFOR","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",12.11,0.017,1,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for2"
"HF189","HETFOR","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",13.09,0.021,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for2"
"HF190","HETFOR","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",11.01,0.017,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF191","HETFOR","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",9.78,0.014,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF192","HETFOR","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",7.35,0.011,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF193","HETFOR","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",7.41,0.011,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF194","HETFOR","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",8.24,0.008,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF195","HETFOR","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",7.34,0.002,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF196","HETFOR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","2",11.27,0.03,1,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF197","HETFOR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","2",11.2,0.027,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF198","HETFOR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","2",8.41,0.017,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF199","HETFOR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","2",11.91,0.045,1,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF200","HETFOR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","2",9.02,0.019,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for1"
"HF201","HETFOR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","3",14.75,0.082,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for2"
"HF202","HETFOR","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","3",12.35,0.05,1,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"H.for2"
"JF40","JORFLO","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",17.1,0.181,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"J.flo1"
"JF41","JORFLO","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,16.11,0.143,3,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"J.flo1"
"JF42","JORFLO","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","DF",NA,26.95,0.682,1,"N","4 FUNCHR, 4 GAMHOL, 1 HETFOR IN FREEZER",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","SS",NA,"J.flo2"
"LMa01","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,93.21,31.863,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa02","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,81.29,19.349,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa03","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,86.2,21.862,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa04","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,84.9,19.574,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa05","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,84.43,18.41,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa06","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,78.54,16.492,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa07","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,103.94,43.345,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa08","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,98.33,31.572,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa09","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,95.13,30.472,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa10","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,95.75,33.59,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa11","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,86.21,22.735,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa12","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,85.47,20.38,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa13","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,86.32,23.268,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa14","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,86.93,24.12,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa15","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,82.64,21.454,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa16","LEPMAC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","EFISH",NA,81.25,19.39,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMa17","LEPMAC","vert","Wet","12","17",2018,"SRS","AHWG16","Marsh","EFISH",NA,108.23,48.559,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mac1"
"LMi08","LEPMIC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","FT",NA,95.57,31.993,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mic1"
"LMi09","LEPMIC","vert","Wet","12","18",2018,"SRS","AHWG16","Marsh","FT",NA,88.9,25.855,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mic1"
"LMi11","LEPMIC","vert","Wet","12","17",2018,"SRS","AHWG16","Marsh","FT",NA,172,150,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.mic2"
"LB04","LIBINC","invert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","1",NA,0.273,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",2,NA
"LB05","LIBINC","invert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",NA,NA
"LB06","LIBINC","invert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","2",NA,0.154,NA,NA,"2 PELFEM, 48 PALPAL IN FREEZER",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",1,NA
"LG236","LUCGOO","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","MT",NA,21.47,0.16,1,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.goo2"
"LG237","LUCGOO","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","MT",NA,15.01,0.065,3,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.goo1"
"LG238","LUCGOO","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","MT",NA,15.62,0.071,3,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.goo1"
"LG239","LUCGOO","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","MT",NA,26.68,0.341,2,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.goo2"
"LG240","LUCGOO","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","MT",NA,18.65,0.116,1,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.goo2"
"LG241","LUCGOO","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","MT",NA,17.08,0.075,3,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.goo1"
"LG242","LUCGOO","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","MT",NA,16.62,0.068,3,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.goo1"
"LG243","LUCGOO","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","MT",NA,15.98,0.079,3,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.goo1"
"LG244","LUCGOO","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","MT",NA,16.65,0.105,3,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"L.goo1"
"LG245","LUCGOO","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","MT",NA,16.13,0.071,3,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo1"
"LG696","LUCGOO","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","FR",NA,13.57,0.042,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo1"
"LG704","LUCGOO","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",25.55,0.331,1,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo2"
"LG705","LUCGOO","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",19.22,0.151,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo2"
"LG706","LUCGOO","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",14.96,0.055,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo1"
"LG707","LUCGOO","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",16.84,0.108,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo1"
"LG708","LUCGOO","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",17.31,0.101,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo1"
"LG709","LUCGOO","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",16.57,0.1,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo1"
"LG710","LUCGOO","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",16.64,0.086,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo1"
"LG711","LUCGOO","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",15.08,0.068,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo1"
"LG712","LUCGOO","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",15.23,0.066,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo1"
"LG713","LUCGOO","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",11.75,0.04,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo1"
"LG714","LUCGOO","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",11.05,0.022,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo1"
"LG715","LUCGOO","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",12.56,0.021,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo1"
"LG716","LUCGOO","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",6.74,NA,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo1"
"LG717","LUCGOO","vert","Wet","11","15",2018,"SRS","AHWG16","Marsh","TT","1",8,0.002,3,"Y","TOO SMALL TO WEIGH",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo1"
"LG718","LUCGOO","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","2",26.74,0.348,1,"Y","7 LUCGOO IN FREEZER",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo2"
"LG719","LUCGOO","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","2",21.96,0.199,1,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo2"
"LG720","LUCGOO","vert","Wet","12","13",2018,"SRS","AHWG16","Marsh","TT","2",21.14,0.193,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","Y","N","SS","VG",NA,"L.goo2"
