"","size_class","Invasion_Status","Habitat","Season","Length","Wet_Weight","X","Amphipoda","Araneae","Argulus","Belo.Naucor","Centrarchid","Chironomid","Cladocera","Coleoptera","Collembola","Copepoda","Cyprinodontid","Detritus","Diptera","Ephemeroptera","Green.Algae","Hemiptera","Hydrachnidia","Hymenoptera","Misc","Misc.Fish","Misc.Invert","Mollusca","Odonata","Oligochaeta","Ostracoda","Palaemonetes","Periphyton","Procambarus","Trichoptera","Vasc.Plant"
"...1040","G_hol2","Pre-Invasion","Spikerush","Dry",18.6,0.112,NA,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1,0,0,0
"...1041","G_hol2","Pre-Invasion","Spikerush","Dry",17.6,0.081,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1042","G_hol2","Pre-Invasion","Spikerush","Dry",19.9,0.0929,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1043","G_hol2","Pre-Invasion","Spikerush","Dry",22.2,0.1578,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1044","G_hol2","Pre-Invasion","Spikerush","Dry",22.7,0.2064,NA,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"...1045","G_hol2","Pre-Invasion","Spikerush","Dry",23.2,0.187,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1046","G_hol2","Pre-Invasion","Spikerush","Dry",24.5,0.1744,NA,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1047","G_hol2","Pre-Invasion","Spikerush","Dry",26.9,0.3,NA,0,0,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1048","G_hol2","Pre-Invasion","Spikerush","Dry",17.4,0.0767,NA,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1,0,0,0
"...1049","P_lat1","Pre-Invasion","Spikerush","Wet",17,0.11,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0.1,0,0,0
"...1050","P_lat1","Pre-Invasion","Spikerush","Wet",17,0.11,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0
"...1051","P_lat1","Pre-Invasion","Spikerush","Wet",15.5,0.08,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0
"...1052","P_lat1","Pre-Invasion","Spikerush","Wet",18,0.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1053","P_lat1","Pre-Invasion","Spikerush","Wet",16.5,0.08,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1054","P_lat1","Pre-Invasion","Spikerush","Wet",17,0.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1055","P_lat1","Pre-Invasion","Spikerush","Wet",19,0.14,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0
"...1056","P_lat1","Pre-Invasion","Spikerush","Wet",16,0.09,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0
"...1057","P_lat1","Pre-Invasion","Spikerush","Wet",17,0.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0
"...1058","P_lat1","Pre-Invasion","Spikerush","Wet",18,0.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1059","P_lat1","Pre-Invasion","Spikerush","Wet",18,0.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1060","P_lat1","Pre-Invasion","Pond","Dry",16.3,0.1008,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1061","P_lat1","Pre-Invasion","Pond","Dry",19,0.17,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1062","P_lat2","Pre-Invasion","Spikerush","Wet",20,0.16,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1063","P_lat2","Pre-Invasion","Spikerush","Wet",22,0.25,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1064","P_lat2","Pre-Invasion","Spikerush","Wet",27.5,0.55,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1065","P_lat2","Pre-Invasion","Pond","Dry",21.6,0.2232,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"...1066","P_lat2","Pre-Invasion","Pond","Dry",20.7,0.2208,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1067","P_lat2","Pre-Invasion","Pond","Dry",22,0.2364,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1068","P_lat2","Pre-Invasion","Pond","Dry",22,0.2195,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1069","P_lat2","Pre-Invasion","Pond","Dry",23.1,0.3187,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1070","P_lat2","Pre-Invasion","Spikerush","Dry",22.9,0.2252,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1071","P_lat2","Pre-Invasion","Spikerush","Dry",23.7,0.2395,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1072","P_lat2","Pre-Invasion","Spikerush","Dry",25.2,0.3526,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0,0,0
"...1073","P_lat2","Pre-Invasion","Spikerush","Dry",28.8,0.5161,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1074","P_lat2","Pre-Invasion","Spikerush","Dry",31.5,0.6991,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1075","P_lat2","Pre-Invasion","Spikerush","Dry",33.8,1.0111,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1076","P_lat2","Pre-Invasion","Spikerush","Dry",34.7,1.0691,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1077","P_lat2","Pre-Invasion","Spikerush","Dry",36.7,1.1187,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1078","P_lat2","Pre-Invasion","Spikerush","Dry",45.4,2.247,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1079","P_lat2","Pre-Invasion","Spikerush","Dry",47.6,2.5852,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0
"...1080","C_var1","Pre-Invasion","Spikerush","Wet",19.5,0.17,NA,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1081","C_var1","Pre-Invasion","Spikerush","Wet",17,0.12,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1082","C_var1","Pre-Invasion","Spikerush","Wet",15.5,0.1,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1083","C_var1","Pre-Invasion","Spikerush","Wet",18,0.13,NA,0,0,0,0,0,17,6,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1,0,0,0
"...1084","C_var1","Pre-Invasion","Spikerush","Wet",17,0.12,NA,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0
"...1085","C_var1","Pre-Invasion","Spikerush","Wet",17,0.12,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1086","C_var1","Pre-Invasion","Spikerush","Wet",16,0.1,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1087","C_var1","Pre-Invasion","Spikerush","Wet",18.5,0.18,NA,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1088","C_var1","Pre-Invasion","Spikerush","Wet",19.5,0.16,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0
"...1089","C_var1","Pre-Invasion","Spikerush","Wet",16,0.11,NA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1090","C_var1","Pre-Invasion","Spikerush","Wet",19,0.17,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0
"...1091","C_var1","Pre-Invasion","Spikerush","Wet",17.5,0.12,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0
"...1092","C_var1","Pre-Invasion","Spikerush","Wet",18,0.16,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1093","C_var1","Pre-Invasion","Spikerush","Wet",21,0.25,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1094","C_var1","Pre-Invasion","Spikerush","Wet",17.5,0.12,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"...1095","C_var1","Pre-Invasion","Spikerush","Wet",17,0.09,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0
"...1096","C_var1","Pre-Invasion","Spikerush","Wet",17,0.11,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1097","C_var1","Pre-Invasion","Spikerush","Wet",19,0.18,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1,0,0,0
"...1098","C_var1","Pre-Invasion","Spikerush","Wet",19,0.17,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1099","C_var1","Pre-Invasion","Spikerush","Wet",17.5,0.13,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0
"...1100","C_var1","Pre-Invasion","Spikerush","Wet",20.5,0.18,NA,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1101","C_var1","Pre-Invasion","Spikerush","Wet",20,0.19,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1102","C_var1","Pre-Invasion","Spikerush","Wet",16.5,0.09,NA,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1103","C_var1","Pre-Invasion","Spikerush","Wet",17,0.11,NA,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0.1,0,0,0
"...1104","C_var1","Pre-Invasion","Spikerush","Wet",16.5,0.11,NA,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1105","C_var1","Pre-Invasion","Spikerush","Dry",19.2,0.1521,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1106","C_var1","Pre-Invasion","Spikerush","Dry",21,0.2086,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1107","C_var1","Pre-Invasion","Spikerush","Dry",21.1,0.2602,NA,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0.1
"...1108","C_var1","Pre-Invasion","Spikerush","Dry",24.3,0.4119,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1109","C_var1","Pre-Invasion","Spikerush","Dry",25.2,0.454,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1110","F_con1","Pre-Invasion","Pond","Wet",37,0.93,NA,0,0,0,0,0,2,5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
"...1111","F_con1","Pre-Invasion","Pond","Wet",33,0.67,NA,1,0,0,0,0,3,3,0,0,1,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1112","F_con1","Pre-Invasion","Pond","Wet",32,0.64,NA,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1113","F_con1","Pre-Invasion","Pond","Wet",37.5,1.01,NA,0,0,0,1,0,0,2,0,0,1,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1114","F_con1","Pre-Invasion","Spikerush","Wet",36,0.88,NA,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"...1115","F_con1","Pre-Invasion","Spikerush","Wet",35,0.86,NA,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"...1116","F_con1","Pre-Invasion","Spikerush","Wet",36,0.86,NA,2,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"...1117","F_con1","Pre-Invasion","Spikerush","Wet",33,0.69,NA,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"...1118","F_con1","Pre-Invasion","Spikerush","Wet",36.5,1,NA,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0,0
"...1119","F_con1","Pre-Invasion","Spikerush","Wet",25,0.26,NA,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"...1120","F_con1","Pre-Invasion","Spikerush","Wet",40,1.28,NA,8,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.1,0,0,0
"...1121","F_con1","Pre-Invasion","Spikerush","Wet",36.5,1.03,NA,15,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0,0
"...1122","F_con1","Pre-Invasion","Spikerush","Wet",36.5,0.81,NA,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,0,0,0
"...1123","F_con1","Pre-Invasion","Spikerush","Wet",19.5,0.11,NA,2,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"...1124","F_con1","Pre-Invasion","Spikerush","Wet",23,0.18,NA,3,0,0,0,0,7,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0.1,0,0,0
"...1125","F_con1","Pre-Invasion","Spikerush","Wet",26,0.34,NA,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1126","F_con1","Pre-Invasion","Spikerush","Wet",28,0.46,NA,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1127","F_con1","Pre-Invasion","Spikerush","Wet",27.5,0.43,NA,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,1,0
"...1128","F_con1","Pre-Invasion","Spikerush","Wet",29.5,0.55,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.1,0,0,0
"...1129","F_con1","Pre-Invasion","Spikerush","Wet",28,0.5,NA,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1130","F_con1","Pre-Invasion","Spikerush","Wet",36,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1131","F_con1","Pre-Invasion","Spikerush","Wet",22,0.23,NA,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1132","F_con1","Pre-Invasion","Spikerush","Wet",31.5,0.71,NA,3,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...1133","F_con1","Pre-Invasion","Spikerush","Wet",31.5,0.68,NA,3,0,0,0,0,7,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.1,0,0,0
"...1134","F_con1","Pre-Invasion","Spikerush","Wet",19,0.15,NA,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,0.1,0,1,0
"...1135","F_con1","Pre-Invasion","Spikerush","Wet",26,0.3,NA,1,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0.1,0,0,0
"...1136","F_con1","Pre-Invasion","Spikerush","Wet",31,0.51,NA,7,0,0,0,0,6,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0
"...1137","F_con1","Pre-Invasion","Spikerush","Wet",38,1.12,NA,4,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.1,0,0,0
"...1138","F_con1","Pre-Invasion","Spikerush","Wet",27,0.46,NA,7,0,0,0,0,2,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1139","F_con1","Pre-Invasion","Spikerush","Wet",37,1.2,NA,4,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0.1,0,0,0
"...1140","F_con1","Pre-Invasion","Spikerush","Wet",38.5,0.95,NA,14,0,0,0,0,7,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"...1141","F_con1","Pre-Invasion","Spikerush","Dry",34,0.72,NA,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1142","F_con1","Pre-Invasion","Spikerush","Dry",35,0.76,NA,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1143","F_con1","Pre-Invasion","Spikerush","Dry",37,0.97,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1144","F_con1","Pre-Invasion","Spikerush","Dry",33.5,0.69,NA,2,0,0,0,0,6,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,0,0,0
"...1145","F_con1","Pre-Invasion","Spikerush","Dry",38.5,1.12,NA,5,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...1146","F_con1","Pre-Invasion","Spikerush","Dry",38,1.02,NA,12,0,0,1,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"...1147","F_con1","Pre-Invasion","Spikerush","Dry",35.5,0.87,NA,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...1148","F_con1","Pre-Invasion","Spikerush","Dry",38,0.93,NA,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,2,0,0,0,0,0
"...1149","F_con1","Pre-Invasion","Spikerush","Dry",38,1.06,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
"...1150","F_con1","Pre-Invasion","Spikerush","Dry",38.5,1.12,NA,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
"...1151","F_con1","Pre-Invasion","Spikerush","Dry",39,1.11,NA,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1152","F_con1","Pre-Invasion","Spikerush","Dry",38.5,1.19,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"...1153","F_con1","Pre-Invasion","Spikerush","Dry",39,1.24,NA,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
"...1154","F_con1","Pre-Invasion","Spikerush","Dry",37.5,0.98,NA,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...1155","F_con1","Pre-Invasion","Spikerush","Dry",37,1.12,NA,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0
"...1156","F_con1","Pre-Invasion","Spikerush","Dry",27,0.49,NA,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"...1157","F_con1","Pre-Invasion","Spikerush","Dry",33,0.7,NA,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"...1158","F_con2","Pre-Invasion","Spikerush","Wet",43,1.66,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"...1159","F_con2","Pre-Invasion","Spikerush","Wet",51,2.45,NA,6,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0.1,0,0,0
"...1160","F_con2","Pre-Invasion","Spikerush","Dry",41.5,1.49,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"...1161","F_con2","Pre-Invasion","Spikerush","Dry",40.5,1.36,NA,30,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0.1,0,0,0,0,0,0,0.1,0,0,0
"...1162","F_con2","Pre-Invasion","Spikerush","Dry",48,2.38,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
"...1163","F_con2","Pre-Invasion","Spikerush","Dry",48,2.45,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...1164","F_con2","Pre-Invasion","Spikerush","Dry",53.5,3.59,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,2,0,0,0,0
"...1165","F_con2","Pre-Invasion","Spikerush","Dry",41.5,1.65,NA,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"...1166","F_con2","Pre-Invasion","Spikerush","Dry",49.5,2.64,NA,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"...1167","F_con2","Pre-Invasion","Spikerush","Dry",61,5.34,NA,16,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"...1168","F_con2","Pre-Invasion","Spikerush","Dry",48,2.15,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1169","F_con2","Pre-Invasion","Spikerush","Dry",43,1.86,NA,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0
"...1170","F_con2","Pre-Invasion","Spikerush","Dry",45,2.03,NA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...1171","F_con2","Pre-Invasion","Spikerush","Dry",42,1.64,NA,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"...1172","F_con2","Pre-Invasion","Spikerush","Dry",56,3.47,NA,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
"...1173","F_con2","Pre-Invasion","Spikerush","Dry",54,3.21,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0,0,0
"...1174","F_con2","Pre-Invasion","Spikerush","Dry",51.5,3.01,NA,1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"...1175","F_con2","Pre-Invasion","Spikerush","Dry",45.5,2.1,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0,0,0
